IE_NAME;IE_CODE;CV_PRICE_1;CV_CURRENCY_1
LG-ERICSSON CM-LCDU.STG;6810;;
LG-ERICSSON CM-MGC2.STG;6811;;
LG-ERICSSON CM-PSUD.STG;6812;;
LG-ERICSSON CM-PSUA.STG;6813;;
LG-ERICSSON CM-1URMC.STG;6814;;
LG-ERICSSON CM-MDTM2;6815;;
LG-ERICSSON CM-VPCM;6816;;
LG-ERICSSON CM-ASLM;6817;;
LG-ERICSSON CM-ASLM-MW;6818;;
LG-ERICSSON CM-MATM.STG;6819;;
LG-ERICSSON CM-COIU.STG;6820;;
LG-ERICSSON CM-EMIU.STG;6822;;
LG-ERICSSON CS-LB-CABLE.STG;6823;;
LG-ERICSSON CML-S2K-S;6824;;
LG-ERICSSON CML-S2K-L;6825;;
LG-ERICSSON CML-S4K;6826;;
LG-ERICSSON CML-S10K;6827;;
LG-ERICSSON CML-S30K;6828;;
LG-ERICSSON CML-QSIG;6829;;
LG-ERICSSON CML-HOTEL;6830;;
LG-ERICSSON CML-SCTI;6831;;
LG-ERICSSON CML-OCSSIP;6832;;
LG-ERICSSON CML-UCTIS;6833;;
LG-ERICSSON CML-UCTID;6834;;
LG-ERICSSON CML-IPEXT;6835;;
LG-ERICSSON CML-IP3EXT;6836;;
LG-ERICSSON CML-TAPI;6837;;
LG-ERICSSON CML-SLTM4;6843;;
LG-ERICSSON CML-SLTM8;6844;;
LG-ERICSSON CML-SLTM32;6845;;
LG-ERICSSON CML-DTIM8;6846;;
LG-ERICSSON CML-DTIM24;6847;;
LG-ERICSSON CML-LGCM4;6848;;
LG-ERICSSON CML-LGCM8;6849;;
LG-ERICSSON CML-VMIM;6850;;
LG-ERICSSON CML-MCIM;6851;;
LG-ERICSSON CML-VOIM8;6852;;
LG-ERICSSON CML-VOIM24;6853;;
LG-ERICSSON CML-PRIM;6854;;
LG-ERICSSON CML-BRIM2;6855;;
LG-ERICSSON CML-BRIM4;6856;;
LG-ERICSSON CML-SPB;6857;;
LG-ERICSSON CML-SPD;6858;;
LG-ERICSSON CML-UCS;6859;;
LG-ERICSSON CML-NMS;6860;;
LG-ERICSSON CML-STAT;6861;;
LG-ERICSSON CML-IPATDS;6862;;
LG-ERICSSON CML-IPCR-S;6863;;
LG-ERICSSON CML-IPCR-A;6864;;
LG-ERICSSON CML-COMD;6865;;
LG-ERICSSON CML-COMS;6866;;
LG-ERICSSON CML-SOSM;6867;;
LG-ERICSSON CM-SYNU.STG;6868;;
LG-ERICSSON ES-3026P;6870;;
LG-ERICSSON ES-2024G;6871;;
LG-ERICSSON ES-2024GP;6872;;
LG-ERICSSON ES-2026;6873;;
LG-ERICSSON ES-2026P;6874;;
LG-ERICSSON ES-3024G;6875;;
LG-ERICSSON ES-3024GP;6876;;
LG-ERICSSON ES-3026;6877;;
LG-Ericsson SFP1G-SX;6879;;
LG-Ericsson SFP1G-LX;6880;;
LG-ERICSSON IP8802A.STGBK;6881;;
LG-ERICSSON IP8802.STGBK;6882;;
LG-ERICSSON IP8815E.STGBK;6883;;
LG-ERICSSON IP8830E.STGBK;6884;;
LG-ERICSSON IP8840E.STGBK;6885;;
LG-ERICSSON IP8850E.STGBK;6886;;
LG-ERICSSON 8800 DSS12.STGBK;6890;;
LG-ERICSSON 8800 DSS12L.STGBK;6891;;
LG-ERICSSON IP8800-BTMU.STGBK;6892;;
LG-ERICSSON IP8800-WFMU.STGBK;6893;;
LG-ERICSSON GS-5140;6895;;
LG-ERICSSON GS-460F;6896;;
LG-ERICSSON GS-472L;6897;;
LG-Ericsson GS-472M;6898;;
LG-ERICSSON GS-472H;6899;;
LG-ERICSSON LKA-200;6900;;
LG-ERICSSON LKA-200C;6901;;
LG-ERICSSON LKA-200WMK.STGBK;6902;;
LG-ERICSSON LIP-8002E;6903;;
LG-ERICSSON LIP-8008E;6904;;
LG-ERICSSON LIP-8012E;6905;;
LG-ERICSSON LIP-8024D;6906;;
LG-ERICSSON LIP-8024E;6907;;
LG-ERICSSON LIP-8040E;6908;;
LG-ERICSSON LIP-8050E;6909;;
LG-ERICSSON LIP-8050V;6910;;
LG-Ericsson LIP-9070;6911;;
LG-ERICSSON LIP-8012DSS;6912;;
LG-ERICSSON LIP-8048DSS;6913;;
LG-ERICSSON LIP-8012LSS;6914;;
LG-ERICSSON LIP-8040LSS;6915;;
LG-ERICSSON LIP-8000 BTMU;6916;;
LG-ERICSSON WIT-400H;6917;;
LG-ERICSSON SL-A14ER6;6918;;
LG-ERICSSON LIP-ADPT;6919;;
LG-ERICSSON GDC-800H.STG;6920;;
Commend ET667 W;7029;;
Commend EE8999S;7034;;
Commend EB330;7042;;
Commend RB36-04;7044;;
Fanvil C600;7048;;
Fanvil C400;7049;;
Fanvil X3 black / white;7051;;
Fanvil X3P;7052;;
Fanvil X5;7053;;
Fanvil X5G;7054;;
Commend WS 210V;7059;;
Commend EF862AM;7060;;
Commend EF562M;7061;;
Modulotel TLХ 302/304/306/308;7125;;
Mocet IG7600;7189;;
Mocet IP2041;7190;;
Mocet IP2061;7191;;
Mocet EDM;7193;;
Atcom IP-2G4A;7195;;
Atcom IP-4G;7196;;
Atcom IP01;7197;;
Atcom IP02;7198;;
Atcom IP08;7199;;
Atcom IP04;7200;;
Atcom G01;7201;;
Atcom AX-110S;7204;;
Atcom AX-110X;7205;;
Atcom AX-210S;7206;;
Atcom AX-210X;7207;;
Atcom AX-210XS;7208;;
Atcom GX01;7209;;
Atcom EC128;7210;;
Atcom EC32;7211;;
Atcom EC64;7212;;
iRZ RL41;7215;;
iRZ RL41I;7216;;
iRZ RL41w;7217;;
iRZ RL41c;7221;;
Yealink SIP-T23P;7224;;
Yealink SIP-T23G;yealink-sip-t23g;;
iRZ RU41w;7228;;
iRZ RU41c;7230;;
iRZ RU41u;7232;;
iRZ RC41;7235;;
iRZ RC41w;7237;;
Vostok ST-51;7242;;
Vostok ST-55;vostok-st-55;;
Vostok ST-201;7246;;
Vostok ST-31;vostok-st-31;;
Vostok BP-51;7248;;
Vostok BP-54;7249;;
Vostok BP-55;7250;;
Vostok BP-101;7251;;
Vostok BP-201;7252;;
Vostok BP-31H;7253;;
Vostok ВС-51;7254;;
Vostok BC-54;7255;;
Vostok BC-55+AC-55;7256;;
Vostok ВС-101+AC-101;7257;;
Vostok ВС-201+AC-201;7258;;
Vostok ВС-31;7259;;
Vostok AL-51;7260;;
Vostok AL-54;7261;;
Vostok AL-55;7262;;
Vostok AL-101;7263;;
Vostok AL-201;7264;;
Vostok AL-31;7265;;
Vostok CL-51;7266;;
Vostok CL-54;7267;;
Vostok CL-55;7268;;
Vostok CL-101;7269;;
Vostok CL-201;7270;;
Vostok CL-31;7271;;
Vostok BE-101;7272;;
Vostok SM-101;7273;;
Vostok AL-101L(male);7274;;
Vostok AL-101L(female);7275;;
Vostok UHF(f) - SMA(f);7276;;
Vostok UHF(f) - SMA(m);7277;;
Vostok PC(USB);7278;;
Atcom Rainbow 1 L;7280;;
Atcom Rainbow2;7281;;
Atcom AT-530 Ru;7282;;
Atcom AT-530P;7283;;
Atcom Rainbow E;7284;;
Atcom AT-610;7293;;
Atcom AT-610P;7294;;
Atcom AT-620;7295;;
Atcom AT-620P;7296;;
Atcom AT-640P;7297;;
Atcom AT-800DР;7298;;
Atcom AT-810;7300;;
Atcom AT-810P;7301;;
Atcom AT-820;7302;;
Atcom AT-820P;7303;;
Yealink SIP-T27P;7365;;
Yealink CP860;7366;;
Yealink CPE80;7367;;
Milesight MS-C2162-EP;7369;;
Milesight MS-C2162-FP;7372;;
Milesight MS-C2162-VP;7373;;
Milesight MS-C2163-PN;7374;;
Milesight MS-C2181-P;7376;;
Milesight MS-C2182-P;7378;;
Milesight MS-C2191-PW;7381;;
Milesight MS-C3263-PN;7382;;
Milesight MS-C3291-PW;7383;;
Yeastar NeoGate TA410;7387;;
Yeastar NeoGate TA810;7388;;
Yeastar NeoGate TA400;7389;;
Yeastar NeoGate TA3200;7391;;
Yeastar NeoGate TA2400;7392;;
Yeastar NeoGate TA1600;7399;;
Yeastar NeoGate TA800;7400;;
Yeastar NeoGate TG1600;7401;;
Yeastar GM8;7402;;
Mocet IG7200;7453;;
Milesight MS-C3363-PN;7492;;
Hanlong Unicorn 6040;7493;;
Gigaset A510 IP RUS;7501;;
Gigaset C530A IP RUS;7502;;
OpenVox VS-GW1200-4G;7514;;
OpenVox VS-GW1202-4G;7515;;
Kenwood PKT-03;7516;;
Kenwood TK-3000M2;kenwood-tk-3000m2;;
OpenVox WGW1002G;7519;;
OpenVox VS-GW1200-8S;7527;;
Hanlong Unicorn 3001;7529;;
Hanlong Unicorn 3002;7530;;
Hanlong Unicorn 3101;7532;;
Kenwood TK-3401DE;kenwood-tk-3401de;;
Kenwood TK-3501E;kenwood-tk-3501e;;
Kenwood TK-270GM;7570;;
Kenwood TK-3160M3;7571;;
Kenwood TKR-D710E;kenwood-tkr-d710e;;
Kenwood TKR-D810E;kenwood-tkr-d810e;;
Kenwood TK-D200GE;7574;;
Kenwood TK-D200GE2;7575;;
Kenwood TK-D200E;7576;;
Kenwood TK-D200E2;7577;;
Kenwood TK-D300GE;7578;;
Kenwood TK-D300GE2;7579;;
Kenwood TK-D300E;7580;;
Kenwood TK-D300E2;7581;;
Kenwood TK-2260EXE2;7582;;
Kenwood TK-3260EXE2;kenwood-tk-3260exe2;;
Kenwood NX-230EXE;kenwood-nx-230exe;;
Kenwood NX-330EXE;kenwood-nx-330exe;;
Kenwood IS-2180KBP1N;7586;;
Kenwood IS-2180K2BP1N (Full Keypad);7598;;
Kenwood IS-3180K4BP1N (Full Keypad);7599;;
Kenwood IS-3180K2BP1N;7600;;
Kenwood TK-2180-ISK;kenwood-tk-2180-isk;;
Kenwood TK-2180-ISK2;7602;;
Kenwood TK-3180-ISK2;kenwood-tk-3180-isk2;;
Kenwood IS200KBP0N;7604;;
Kenwood IS300K2BP0N;7605;;
Kenwood NX-200-ISK2;kenwood-nx-200-isk2;;
Kenwood NX-300-ISK2;kenwood-nx-300-isk2;;
Kenwood Nexedge IS200K2BP0N;7608;;
Kenwood Nexedge IS300K4BP0N;7609;;
Kenwood Nexedge NX-300-ISK4;7610;;
Atcom AX-2G4A;7618;;
Atcom AX-1E;7643;;
Atcom AX-400P;7644;;
Panasonic KX-TS2350RU;7659;;
Panasonic KX-TS2352RU;7660;;
Panasonic KX-TS2356RU;7661;;
Panasonic KX-TS2358RU;7662;;
Panasonic KX-TS2382RU;7663;;
Panasonic KX-TS2362RUW;7664;;
Panasonic KX-TS2363RUW;7665;;
Panasonic KX-TS2365RU;7666;;
Panasonic KX-TS2388RU;7667;;
Panasonic KX-TS2368RUW;7668;;
Atcom AX-4B;7669;;
Atcom AX-2D;7670;;
Atcom AX-4D;7671;;
Atcom AX-4G;7672;;
Atcom AX-4S;7673;;
Atcom AX-800P;7674;;
Atcom AX-1600P;7675;;
Atcom AXE-1D;7676;;
Atcom AXE-2D;7677;;
Atcom AXE-400P;7678;;
Atcom AXE-4D;7679;;
Atcom AXE-800P;7681;;
Anytone AT-4000W;7704;;
Anytone AT-418;7705;;
Anytone AT-6100GD;7706;;
Anytone AT-6100GW;7709;;
Anytone AT-6100W;7710;;
Atcom AG198N;7711;;
Atcom MP01;7712;;
DBL GoIP 1;7729;;
DBL GoIP 16;7731;;
DBL GoIP 32;7732;;
DBL GoIP 4;7733;;
DBL GoIP 8;7734;;
DBL GS1;7735;;
DBL SMB128;7739;;
DBL SMB32;7740;;
DBL RoIP 302;7741;;
DBL RoIP 302M;7743;;
DBL RoIP 102;7744;;
DBL 842T;7745;;
DBL 882;7746;;
DBL 912T;7747;;
DBL 922T;7748;;
Diamond CP-6;7754;;
Diamond KV5;7767;;
Diamond BB7V;7768;;
Аргут НМ-10;7775;;
Diamond X7000;7778;;
Roger KP-17;7779;;
Roger KP-19;7780;;
Roger KP-49;7781;;
Roger KP-50;7782;;
RTX 9430;7810;;
Icom IC-7100;7826;;
Icom IC-718;7827;;
Icom IC-4088E;icom-ic-4088e;;
Icom IC-4088SR;7830;;
Icom IC-7600;7831;;
Icom IC-9100;7834;;
Milesight MS-C3363-FPN;7835;;
Milesight MS-C3366-FP;7836;;
Milesight MS-C3567-PN;7840;;
Milesight MS-C3567-FPN;7841;;
Milesight MS-C3581-P;7842;;
Milesight MS-C3582-P;7843;;
Milesight MS-C3586-P;7844;;
Milesight MS-C3587-P;7846;;
Milesight MS-C3689-P;7848;;
Milesight MS-C3688-P;7849;;
Milesight MS-C3596-PW;7850;;
Kenwood TK-3180-ISK4;kenwood-tk-3180-isk4;;
Kenwood NX-200-ISK;7858;;
Kenwood TK-7100M;7859;;
Kenwood TK-7100M;7860;;
Kenwood TK-7100HM;7861;;
Kenwood TK-8100M;7862;;
Kenwood TK-8100M3;7863;;
Kenwood TK-8100HM;7864;;
Kenwood TK-8100HK3;7865;;
Kenwood TK-7302M;kenwood-tk-7302m;;
Kenwood TK-7302HM;7867;;
Diamond X510N;7890;;
Diamond X510MH;7892;;
Diamond X30N;7893;;
Diamond F23;diamond-f23;;
Diamond HC100SJ;7899;;
Diamond MC-201 на магните;7900;;
Diamond MR77;7901;;
Icom IC-F1000;7906;;
Icom IC-F2000;7907;;
Icom IC-F3036S;icom-ic-f3036s;;
Icom IC-F3036T;icom-ic-f3036t;;
Diamond M-285H;7955;;
Diamond MC200;diamond-mc200;;
Diamond BC200;diamond-bc200;;
Diamond BC100S;diamond-bc100s;;
AjetRays AJ-EB04;7969;;
AjetRays AJ-EG01;7970;;
AjetRays AJ-EG05;7971;;
AjetRays AJ-EG06;7972;;
Icom IC-F3202DEX;7982;;
AjetRays AJ-EG10;7983;;
AjetRays AJ-EG13;7984;;
AjetRays AJ-HK05 (HK-05);7985;;
AjetRays AJ-HK05 (HK-05) к AJ-144/150;7986;;
AjetRays AJ-KQ08;7987;;
AjetRays AJ-KQ08 к AJ-144/150;7988;;
AjetRays EMP-803;7989;;
AjetRays EMP-806;7990;;
AjetRays EMP-808;7992;;
Icom IC-F3102D;icom-ic-f3102d;;
Icom IC-F3003 #22;icom-ic-f3003-22;;
Icom IC-F3003 #23;icom-ic-f3003-23;;
Icom IC-F3262DS #76;8000;;
Icom IC-F3262DS #77;8001;;
Icom IC-F3262DS #78;8002;;
Icom IC-F3262DS #79;8003;;
Icom IC-F3262DT;icom-ic-f3262dt;;
Icom IC-F3262DT #72;8005;;
Icom IC-F3262DT #73;8006;;
Icom IC-F3262DT #74;8007;;
Icom IC-F3162DS #95;8014;;
Icom IC-F3162DS #96;8015;;
Icom IC-F3162DT;icom-ic-f3162dt;;
Icom IC-F3162DT #86;8018;;
Icom IC-F4003 #22;icom-ic-f4003-22;;
Icom IC-F4003 #23;icom-ic-f4003-23;;
Icom IC-F4036S;icom-ic-f4036s;;
Icom IC-F4036T;icom-ic-f4036t;;
Icom IC-F4102D;icom-ic-f4102d;;
Icom IC-F4029SDR;8024;;
Icom IC-E92D (IC-92AD);8025;;
Icom ID-51;8026;;
Icom IC-2820H;8027;;
Icom IC-V8000;8028;;
Icom ID-5100;8029;;
Icom IC-7200;8030;;
Icom IC-7410;8031;;
Icom IC-7700;8032;;
Icom IC-7800;8033;;
Yealink SIP-T21 E2;yealink-sip-t21-e2;;
Yealink SIP-T21P E2;yealink-sip-t21p-e2;;
Hytera PD355;8052;;
Hytera PD355LF;8053;;
Hytera PD365;hytera-pd365;;
Hytera PD365LF;8055;;
Hytera PD565;hytera-pd565;;
Grandstream DP710;8057;;
Grandstream UCM6116;8058;;
Чехол АРГУТ А-23 new;8059;;
Чехол АРГУТ А-24 new;8060;;
Чехол АРГУТ А-25;8061;;
Чехол АРГУТ А-43;8062;;
Чехол АРГУТ А-44;8063;;
Чехол АРГУТ А-45;8064;;
Чехол АРГУТ А-41 new;8065;;
Чехол АРГУТ А-53;8066;;
Чехол АРГУТ А-54;8067;;
АРГУТ ТШ-1;8068;;
Аргут НМ-11;8069;;
Аргут НМ-11 VOX;8070;;
Аргут НМ-21;8071;;
Grandstream GXW-4104;8076;;
Grandstream GXW-4108;8077;;
Grandstream GXW-4004;8078;;
Grandstream GXW-4008;8079;;
Grandstream GXW-4216;8080;;
Grandstream GXW-4224;8081;;
Grandstream GXW-4232;8082;;
Grandstream GXW-4248;8083;;
Grandstream GXP-1100;8085;;
Grandstream GXP-1105;8086;;
Grandstream GXP-1400;8087;;
Grandstream GXP-1405;8088;;
Grandstream GXP-1450;8089;;
Grandstream GXP-2130;8090;;
Motorola VX-261;motorola-vx-261;;
Gigaset DX800A;8095;;
Gigaset N720 DM PRO Multicell;8096;;
Gigaset DECT N720 IP PRO Multicell;8097;;
Gigaset C530H RUS;8098;;
Gigaset R630H PRO;8099;;
Gigaset S810H RUS;8100;;
Gigaset SL610H PRO;8101;;
Gigaset N720 PSU;8102;;
iTone 3G-10B;8111;;
iTone GSM-10B;8112;;
OpenVox VS-GWM400G;8113;;
OpenVox VS-GWM800S;8114;;
Yeastar TDM800;8115;;
Yeastar YE110;8116;;
ITS Telecom Pantel 956PA;8118;;
Козырек для ITS Telecom Pantel/Pancode;8120;;
OpenVox VS-1202;8134;;
OpenVox VS-1600;8135;;
OpenVox VS-2120;8136;;
Yeastar BizFAX E100;8139;;
Yeastar BizFAX E200;8140;;
Panasonic KX-FT984RUB;8141;;
Panasonic KX-FT988RUB;8142;;
Panasonic KX-FP207RU;8143;;
Panasonic KX-FP218RU;8144;;
Panasonic KX-FC965RU-T;8145;;
Panasonic KX-FC968RU-T;8146;;
Panasonic KX-FC268RU-T;8147;;
Panasonic KX-FC278RU-T;8148;;
Panasonic KX-FA52A7;8150;;
Panasonic KX-FA54A7;8151;;
Panasonic KX-FA55A7;8152;;
Panasonic KX-FA57A7;8153;;
Panasonic KX-FA136A7;8154;;
Аргут ОРК-1;8163;;
Vector VT-67 S;vector-vt-67-s;;
Vector VT-67;8212;;
Vector VT-44 Military Scout;8213;;
Vector VT-44 TURBO;vector-vt-44-turbo;;
Vector VT-44 H #V;vector-vt-44-h-v;;
Vector VT-44 Military (body);vector-vt-44-military-body;;
Vector VT-27 Smart;vector-vt-27-smart;;
Vector VT-27 Smart Turbo;vector-vt-27-smart-turbo;;
Vector VT-27 RADIUS v2.0;8223;;
Vector VT-27 NAVIGATOR;vector-vt-27-navigator;;
Vector VT-44 Military Special (body);8250;;
Yaesu VX-8DR;8251;;
Yaesu FT-257;8252;;
Yaesu FT-60R;8253;;
Yaesu FTA-230;8254;;
Atcom AX-4E;8255;;
Atcom AXE-1600P;8256;;
Yaesu FT-8800R;8273;;
Kenwood NXR-710K;kenwood-nxr-710k;;
Kenwood NXR-710E;kenwood-nxr-710e;;
Kenwood NXR-810K2;kenwood-nxr-810k2;;
Kenwood NXR-810E;kenwood-nxr-810e;;
Kenwood NXR-700K;8279;;
Kenwood NXR-700E;kenwood-nxr-700e;;
Kenwood NXR-800K2;8281;;
Kenwood NXR-800K3;8282;;
Kenwood NXR-800E;kenwood-nxr-800e;;
Kenwood NXR-800E3;kenwood-nxr-800e3;;
Блок питания для AnyTone AT-600/AT-500;8295;;
Дополнительная трубка к IP телефону Atcom AT-610;8297;;
Atcom EX-20;8298;;
Atcom H011A;8299;;
Atcom H012A;8300;;
Блок питания для репитера iTone;8301;;
Kenwood NXR-800E4;kenwood-nxr-800e4;;
Kenwood NX-700K;kenwood-nx-700k;;
Kenwood NX-700E;kenwood-nx-700e;;
Kenwood NX-700HK;kenwood-nx-700hk;;
Kenwood NX-800K;kenwood-nx-800k;;
Kenwood NX-800K2;kenwood-nx-800k2;;
Kenwood NX-800E;kenwood-nx-800e;;
Kenwood NX-800HK;8310;;
Kenwood NX-800HK2;kenwood-nx-800hk2;;
Kenwood NX-720HK;kenwood-nx-720hk;;
Kenwood NX-720HGK;kenwood-nx-720hgk;;
Kenwood NX-720GE;kenwood-nx-720ge;;
Kenwood NX-720E;kenwood-nx-720e;;
Kenwood NX-820E;kenwood-nx-820e;;
Kenwood NX-820GE;kenwood-nx-820ge;;
Kenwood NX-820HGK2;kenwood-nx-820hgk2;;
Atcom AX-1D;8330;;
Mobigater mini;8332;;
Mobigater ED-100;8334;;
Mobigater PRO;8335;;
Mobigater ED conf 01;8336;;
Kenwood NX-740HK;kenwood-nx-740hk;;
Kenwood NX-840HK2;kenwood-nx-840hk2;;
Planet VIP254T;8349;;
Дополнительная трубка к DUALphone 3081;8350;;
Дополнительная трубка к DUALphone 3088RU;8351;;
Дополнительная трубка к DUALphone 4088RU (белая / черная);8352;;
RTX DUALphone 3081;8353;;
RTX DUALphone 3088RU;8354;;
RTX DUALphone 4088RU (белый / черный);8355;;
Icom IC-F5013;icom-ic-f5013;;
Icom IC-F6013;icom-ic-f6013;;
Icom IC-F5026;icom-ic-f5026;;
Icom IC-F5061;icom-ic-f5061;;
Icom IC-F6023;icom-ic-f6023;;
Icom IC-FR5000;8374;;
Icom IC-FR6000;8375;;
Icom IC-F7000;8376;;
Icom IC-F8101 #01;8377;;
Icom IC-F4162DS #93;8378;;
Icom IC-F4202DEX;8379;;
Icom IC-F51#62;8385;;
Icom IC-F61#63;8386;;
Icom IP-100H;8387;;
Kenwood TK-8302M2;kenwood-tk-8302m2;;
Kenwood TK-8302HM;8389;;
Kenwood TK-8302HK2;kenwood-tk-8302hk2;;
Kenwood TK-8108M;8391;;
Kenwood TK-8108HM;8392;;
Kenwood TK-7360M;kenwood-tk-7360m;;
Kenwood TK-7360HM;kenwood-tk-7360hm;;
Kenwood TK-7160M;8406;;
Kenwood TK-7162E;8407;;
Kenwood TK-7180E;kenwood-tk-7180e;;
Kenwood TK-8360M2;kenwood-tk-8360m2;;
Kenwood TK-8360HM2;kenwood-tk-8360hm2;;
Kenwood TK-8160E3;kenwood-tk-8160e3;;
Kenwood TK-8162E;8412;;
Kenwood TK-8180E;kenwood-tk-8180e;;
Kenwood TKR-750K;kenwood-tkr-750k;;
Kenwood TKR-850K3;kenwood-tkr-850k3;;
Kenwood TKR-850K;kenwood-tkr-850k;;
Kenwood TK-90;kenwood-tk-90;;
Grandstream UCM6510;8423;;
Grandstream GXP-1610;grandstream-gxp-1610;;
Grandstream GXP-1620;grandstream-gxp-1620;;
Grandstream GXP-1625;grandstream-gxp-1625;;
Grandstream GXP-1628;grandstream-gxp-1628;;
Grandstream GXP-2130V2;grandstream-gxp-2130v2;;
Grandstream GXV-3275;8429;;
RTX 8660;8430;;
RTX 8430 Handset;8431;;
RTX 8630 Handset;8432;;
RTX 8830 Handset;8433;;
RTX 4024;8434;;
Tecom DMP330;8436;;
Panasonic KX-TS2570RU;8437;;
Panasonic KX-TG1611RU;8439;;
Panasonic KX-TG1612RU;8440;;
Panasonic KX-TG2511RU;8441;;
Panasonic KX-TG2512RU;8442;;
Panasonic KX-TG1711RU;8443;;
Panasonic KX-TG2521RUT;8444;;
Kenwood TK-3170E6;8445;;
Panasonic KX-TG6451RUT;8446;;
Panasonic KX-TG6461RUT;8447;;
Panasonic KX-TG6541RUT;8448;;
Panasonic KX-TGC310RU;8449;;
Panasonic KX-TGC312RU;8450;;
Panasonic KX-TGC320RU1;8451;;
Panasonic KX-TGC322RU1;8452;;
Panasonic KX-TGB210RU;8453;;
Panasonic KX-TGB212RU;8454;;
Kenwood TK-380K;kenwood-tk-380k;;
Kenwood TK-380K4;kenwood-tk-380k4;;
Kenwood TK-3306NM3;8458;;
Kenwood TK-2317M2;kenwood-tk-2317m2;;
Kenwood TK-3317M4;kenwood-tk-3317m4;;
Kenwood NX-240M;kenwood-nx-240m;;
Icom IC-F6061;icom-ic-f6061;;
Kenwood NX-340M2;kenwood-nx-340m2;;
Kenwood NX-220E;kenwood-nx-220e;;
Kenwood NX-320E;kenwood-nx-320e;;
Kenwood NX-200GK;kenwood-nx-200gk;;
Kenwood NX-200K;8479;;
Kenwood NX-300K;kenwood-nx-300k;;
Kenwood NX-200E;8515;;
Kenwood NX-300E;8516;;
Kenwood NX-240M2;kenwood-nx-240m2;;
Kenwood NX-340M3;kenwood-nx-340m3;;
Kenwood NX-220E2;kenwood-nx-220e2;;
Kenwood NX-220E3;kenwood-nx-220e3;;
Kenwood NX-320E3;kenwood-nx-320e3;;
Kenwood NX-320E2;kenwood-nx-320e2;;
Kenwood NX-300GK;kenwood-nx-300gk;;
Kenwood NX-300GK4;kenwood-nx-300gk4;;
Kenwood NX-200GK2;kenwood-nx-200gk2;;
Kenwood NX-200K2;kenwood-nx-200k2;;
Kenwood NX-300K3;kenwood-nx-300k3;;
Kenwood NX-300K2;8528;;
Kenwood NX-300K4;8529;;
Kenwood NX-300E4;8530;;
Kenwood NX-200E3;kenwood-nx-200e3;;
RTX G.729;8533;;
Panasonic KX-FL423RU;8534;;
Panasonic KX-FLC418RU;8535;;
Panasonic KX-FLM663RU;8536;;
OpenVox DGW-1001;8537;;
OpenVox DGW-1001R;8538;;
OpenVox DGW-1002R;8539;;
OpenVox DGW-1004R;8540;;
OpenVox DGW-1004;8541;;
OpenVox DGW-1002;8542;;
Vector HM-44;8543;;
OpenVox FXO100;8544;;
OpenVox FXS100;8545;;
OpenVox FXS400;8546;;
OpenVox FXO400;8547;;
OpenVox FXO401;8548;;
OpenVox FXO402;8549;;
OpenVox FXS402;8550;;
OpenVox FXS401;8551;;
OpenVox FXOS200;8552;;
Panasonic KX-FT982RU;8559;;
Panasonic KX-TG6551RUM;8560;;
Panasonic KX-TG6561RUT;8561;;
Panasonic KX-TG6711RU;8562;;
Lira P-112L;8565;;
Panasonic KX-TG6712RUM;8568;;
Panasonic KX-TG6721RU;8569;;
Panasonic KX-TG6811RU;8570;;
Panasonic KX-TG6821RU;8571;;
Panasonic KX-TG8041RU;8572;;
Panasonic KX-TG8051RU;8573;;
Panasonic KX-TG8061RU;8574;;
Panasonic KX-TG8081RUB;8575;;
Panasonic KX-TG6722RUB;8576;;
Panasonic KX-TG6812RUB;8577;;
Panasonic KX-TG6822RUM;8578;;
Panasonic KX-TG8052RU;8579;;
Icom IC-F4162DS #94;8580;;
Icom IC-F4162DT;icom-ic-f4162dt;;
Icom IC-F4162DT #84;8582;;
Icom IC-F4262DT;icom-ic-f4262dt;;
Icom IC-F4262DT #22;8584;;
Icom IC-F4262DT #23;8585;;
Icom IC-F4262DT #24;8586;;
Icom IC-F4262DS #29;8587;;
Icom IC-F4262DS #28;8588;;
Icom IC-F4262DS #27;8589;;
Icom IC-F4262DS #26;8590;;
Hytera RD985S;hytera-rd985s;;
Panasonic KX-TGA641RUM;8593;;
Panasonic KX-TGA651RUB;8594;;
Panasonic KX-TGA671RU;8595;;
Panasonic KX-TGA681RU;8596;;
Panasonic KX-TGA785RU;8597;;
Panasonic KX-TGA800RUT;8598;;
Panasonic KX-TGA806RUB;8599;;
Panasonic KX-TGA815RUB;8600;;
Panasonic KX-TGHA20RUB;8601;;
Panasonic KX-TGA855RU;8602;;
Hytera MD785 50W G;hytera-md785g-h;;
Panasonic KX-TGA860RUM;8607;;
Panasonic KX-PRSA10RUW;8608;;
Panasonic KX-PRWA10RUW;8609;;
Panasonic KX-TG8151RUB;8610;;
Panasonic KX-TG8161RUB;8611;;
Panasonic KX-TG8551RU;8612;;
Panasonic KX-TG8552RUB;8613;;
Panasonic KX-TG8562RUW;8614;;
Panasonic KX-TG8561RU;8615;;
Panasonic KX-TG8611RUM;8616;;
Panasonic KX-TG8612RUM;8617;;
Panasonic KX-TG8621RUM;8618;;
Hytera MD655;8620;;
SkypeMate USB-M3K;8622;;
SkypeMate USB-P4K;8625;;
SkypeMate VM-01S;8626;;
Hytera MD785 25W G;hytera-md785g-l;;
Panasonic KX-PRS110RUW;8641;;
Panasonic KX-PRW120RUW;8642;;
Panasonic KX-PRL260RUB;8643;;
Panasonic KX-TGH210RU;8645;;
