IE_XML_ID;IE_NAME;IE_CODE
15431;Аргут РК-301М Роуминг UHF;argut-rk-301m-rouming-uhf
15461;Грифон G-3;grifon-g-3
15468;Vostok ST-58;vostok-st-58
15470;Vostok ST-73;vostok-st-73
15572;Hytera BD505 LF;15572
15621;Alinco DJ-CRX7;alinco-dj-crx7
16002;Racio R620;racio-r620
16042;Hytera PD505 UL913;hytera-pd505-ul913
16043;Hytera PD565 UL913;hytera-pd565-ul913
16044;Hytera PD985 UL913 G (MD);hytera-pd985-ul913-g-md
17249;Hytera PD795IS G (MD);hytera-pd795is-g-md
17397;Racio R100H;racio-r100h
17398;Racio R330;racio-r330
17399;Racio R340;racio-r340
17400;Racio R350;racio-r350
3742;Motorola DM3400 / 3401;3742
3743;Motorola DM3600 / 3601;3743
3744;Motorola DM4401;3744
3745;Motorola DM4601;3745
3746;Motorola DM1400;motorola-dm1400
3747;Motorola DM1600;motorola-dm1600
3748;Motorola DM2600;motorola-dm2600
3770;Motorola CM140;3770
3771;Motorola CM160;3771
3772;Motorola CM340;3772
3773;Motorola CM360;3773
3774;Motorola GM140;3774
3775;Motorola GM160;3775
3776;Motorola GM340;3776
3777;Motorola GM360;3777
3778;Motorola GM380;3778
3779;Motorola GM640;3779
3780;Motorola GM660;3780
3781;Motorola GM1280;3781
3782;ЕРМАК Р350 / 660;3782
3793;Vertex Standard EVX-5300;3793
3794;Vertex Standard EVX-5400;3794
3802;Vertex Standard VX-4600;3802
3803;Vertex Standard VX-4500;3803
3811;Vertex Standard VX-2200 ;3811
3812;Vertex Standard VX-2100;3812
3826;Vector Intek DRS-5570;3826
3978;Yaesu FT-1802M / FT-1807M;3978
3979;Yaesu FT-2800M;3979
3980;Yaesu FT-7800R;3980
3981;Yaesu FT-7900R;3981
3983;Yaesu FT-8900R;3983
3984;Yaesu FTM-10R;3984
3999;Yaesu FT-857;3999
4008;Yaesu FT-1900R;4008
4009;Yaesu FT-1907;4009
4069;Alinco DR-135T MKIII;alinco-dr-135t-mkiii
4070;Alinco DR-135FX;alinco-dr-135fx
4071;Alinco DR-135LH;alinco-dr-135lh
4080;Alinco DR-635T;alinco-dr-635t
4081;Alinco DR-135CB;4081
4236;Ajetrays AR-440;4236
4564;Alinco DR-435T;alinco-dr-435t
4565;Alinco DR-M06R;alinco-dr-m06r
4573;Hytera TM-600;4573
4916;Hytera MD785 25W;hytera-md785-l
5756;Ajetrays AR-140;ajetrays-ar-140
6123;Бизон KM9000 VHF ;bizon-km9000-vhf
6124;Бизон KM9000 UHF;bizon-km9000-uhf
7860;Kenwood TK-7100M;7860
7861;Kenwood TK-7100HM;7861
7862;Kenwood TK-8100M;7862
7863;Kenwood TK-8100M3;7863
7864;Kenwood TK-8100HM;7864
7865;Kenwood TK-8100HK3;7865
7866;Kenwood TK-7302M;kenwood-tk-7302m
7867;Kenwood TK-7302HM;7867
8027;Icom IC-2820H;8027
8028;Icom IC-V8000;8028
8029;Icom ID-5100;8029
8221;Vector VT-27 Smart;vector-vt-27-smart
8222;Vector VT-27 Smart Turbo;vector-vt-27-smart-turbo
8223;Vector VT-27 RADIUS v2.0;8223
8224;Vector VT-27 NAVIGATOR;vector-vt-27-navigator
8273;Yaesu FT-8800R;8273
8303;Kenwood NX-700K;kenwood-nx-700k
8305;Kenwood NX-700E;kenwood-nx-700e
8306;Kenwood NX-700HK;kenwood-nx-700hk
8307;Kenwood NX-800K;kenwood-nx-800k
8308;Kenwood NX-800K2;kenwood-nx-800k2
8309;Kenwood NX-800E;kenwood-nx-800e
8310;Kenwood NX-800HK;8310
8311;Kenwood NX-800HK2;kenwood-nx-800hk2
8312;Kenwood NX-720HK;kenwood-nx-720hk
8313;Kenwood NX-720HGK;kenwood-nx-720hgk
8314;Kenwood NX-720GE;kenwood-nx-720ge
8326;Kenwood NX-720E;kenwood-nx-720e
8327;Kenwood NX-820E;kenwood-nx-820e
8328;Kenwood NX-820GE;kenwood-nx-820ge
8329;Kenwood NX-820HGK2;kenwood-nx-820hgk2
8339;Kenwood NX-740HK;kenwood-nx-740hk
8340;Kenwood NX-840HK2;kenwood-nx-840hk2
8356;Icom IC-F5013;icom-ic-f5013
8357;Icom IC-F6013;icom-ic-f6013
8358;Icom IC-F5026;icom-ic-f5026
8372;Icom IC-F5061;icom-ic-f5061
8373;Icom IC-F6023;icom-ic-f6023
8388;Kenwood TK-8302M2;kenwood-tk-8302m2
8389;Kenwood TK-8302HM;8389
8390;Kenwood TK-8302HK2;kenwood-tk-8302hk2
8391;Kenwood TK-8108M;8391
8392;Kenwood TK-8108HM;8392
8393;Kenwood TK-7360M;kenwood-tk-7360m
8394;Kenwood TK-7360HM;kenwood-tk-7360hm
8406;Kenwood TK-7160M;8406
8407;Kenwood TK-7162E;8407
8408;Kenwood TK-7180E;kenwood-tk-7180e
8409;Kenwood TK-8360M2;kenwood-tk-8360m2
8410;Kenwood TK-8360HM2;kenwood-tk-8360hm2
8411;Kenwood TK-8160E3;kenwood-tk-8160e3
8412;Kenwood TK-8162E;8412
8413;Kenwood TK-8180E;kenwood-tk-8180e
8420;Kenwood TK-90;kenwood-tk-90
8473;Icom IC-F6061;icom-ic-f6061
8606;Hytera MD785 50W G ;hytera-md785g-h
8620;Hytera MD655;8620
8638;Hytera MD785 25W G;hytera-md785g-l
8649;Icom IC-F5013H;icom-ic-f5013h
8650;Icom IC-F5026H;icom-ic-f5026h
8651;Icom IC-F6013H;icom-ic-f6013h
8652;Icom IC-F6023H;icom-ic-f6023h
8653;Icom IC-F5062D #93;8653
8654;Icom IC-F5062D #94;8654
8655;Icom IC-F5122D #21;8655
8656;Icom IC-F6062D #83;8656
8657;Icom IC-F6062D #84;8657
8658;Icom IC-F6122D #21;8658
8706;Alinco DR-135CBA;alinco-dr-135cba
8707;Alinco DR-138;alinco-dr-138
8708;Alinco DR-138S;alinco-dr-138s
8709;Alinco DR-B185R;alinco-dr-b185r
8710;Alinco DR-638;alinco-dr-638
8711;Alinco DR-438;alinco-dr-438
8712;Alinco DR-435FX;alinco-dr-435fx
8828;Yaesu FTM-400DR;8828
8829;Yaesu FT-2900R;8829
8972;Midland 203;8972
8997;Автомобильная Си-Би радиостанция MegaJet MJ-600;8997
8998;MegaJet MJ-600 Turbo;8998
8999;MegaJet MJ-600+ Turbo;8999
9002;MegaJet MJ-600+;9002
9003;MegaJet MJ-3031 M Turbo;9003
9004;MegaJet MJ-3031 M;9004
9005;MegaJet MJ-50;9005
9006;MegaJet MJ-100;9006
9007;MegaJet MJ-150;9007
9008;MegaJet MJ-200;9008
9009;MegaJet MJ-200+;9009
9011;MegaJet MJ-333;9011
9012;MegaJet MJ-333 Turbo;9012
9013;MegaJet MJ-350;9013
9014;MegaJet MJ-350 Turbo;9014
9015;MegaJet MJ-450;9015
9016;MegaJet MJ-500;9016
9017;MegaJet MJ-550;9017
9018;MegaJet MJ-555;9018
9019;MegaJet MJ-555K;9019
9020;MegaJet MJ-650;9020
9021;MegaJet MJ-650 Turbo;9021
9022;MegaJet MJ-850;9022
9049;Yosan Stealth 5;9049
9050;Yosan Excalibur Turbo;9050
9051;Yosan Excalibur;9051
9052;Yosan Evolution;9052
9345;Hytera MD655 G;9345
9346;Hytera MD785 50W;hytera-md785-h
9381;Optim-Apollo;optim-apollo
9383;Optim-778;optim-778
9385;Optim-380;9385
9386;Optim-Pilgrim;optim-pilgrim
9388;Optim-270;optim-270
9520;MegaJet MJ-300;9520
9521;Vertex Standard VX-1400 SA0B-100 EXP;9521
9523;Vertex Standard VX-1700-A0-125 EXP;9523
9585;Hytera TM-610;9585
9903;Motorola DM4400;9903
9904;Motorola DM4600;9904
10074;Alinco DR-735;alinco-dr-735
10317;Kenwood TK-D740;10317
10319;Kenwood TK-D840;10319
10423;Hytera MT680 Plus;10423
10764;Motorola DM4400E;motorola-dm4400e
10765;Motorola DM4401E;motorola-dm4401e
10781;АРГУТ А-907 ;argut-a-907
10783;Аргут РК-201М;argut-rk-201m
10807;Motorola DM4600E;motorola-dm4600e
10808;Motorola DM4601E;motorola-dm4601e
11346;Icom IC-F621;11346
11404;Icom ID-4100A;11404
11442;Ajetrays AR-27s;ajetrays-ar-27s
11469;AjetRays AR-450 ;ajetrays-ar-450
11716;Icom IC-F7510;11716
11864;Midland GB1;11864
11866;Midland Alan 48 Excel;11866
11868;Midland Alan 48 Plus;11868
11869;Midland Alan 78 Plus;11869
11870;Midland Alan 100 Plus;11870
12124;Optim-Voyager;optim-voyager
12291;Комбат CB-27 Мини;12291
12292;Комбат CB-27 Мини-Д;12292
12293;КОМБАТ Т-340 Милитари;kombat-t-340-military
12294;КОМБАТ Т-340 Патруль;kombat-t-340-patrul
12507;Kenwood NX-3720E;kenwood-nx-3720e
12508;Kenwood NX-3720HK;kenwood-nx-3720hk
12510;Kenwood NX-3820E;kenwood-nx-3820e
12513;Kenwood NX-3820HK;kenwood-nx-3820hk
13000;MegaJet MJ-400 TURBO;13000
13001;Midland M ZERO PLUS;13001
13105;Icom IC-F5123D;icom-ic-f5123d
13107;Icom IC-F6123D;icom-ic-f6123d
13112;Icom IC-F5220D;icom-ic-f5220d
13113;Icom IC-F6220D;icom-ic-f6220d
13115;Icom IC-F5061D;icom-ic-f5061d
13118;Icom IC-F6061D;icom-ic-f6061d
13121;Icom IC-F5400DS;icom-ic-f5400ds
13124;Icom IC-F6400DS;icom-ic-f6400ds
13126;Icom IC-F5400D;icom-ic-f5400d
13127;Icom IC-F6400D;icom-ic-f6400d
13129;Icom IC-F5360D;icom-ic-f5360d
13130;Icom IC-F6360D;icom-ic-f6360d
13132;Icom IC-F9511T;icom-ic-f9511t
13137;Yaesu FTM-100DR;13137
13139;Yaesu FTM-3100;13139
13140;Yaesu FTM-3200DR;13140
13145;Icom IC-F9511S;icom-ic-f9511s
13146;Icom IC-F9511HT;icom-ic-f9511ht
13148;Icom IC-F9523T;icom-ic-f9523t
13173;Icom IC-2730;13173
13218;Optim-Truck;optim-truck
13423;Icom IC-F7520;13423
13505;Комбат CB 27;13505
13507;Комбат CB 27 Plus;13507
13630;Терек РМ-302;terek-rm-302
13922;Alinco DR-CS10;alinco-dr-cs10
13938;Alinco DR-D18;13938
13939;Alinco DR-D48;13939
14029;Hytera MD615;hytera-md615
14031;Hytera MD625;hytera-md625
14060;Comrade R90 UHF;comrade-r90-uhf
14061;Comrade R90 VHF;comrade-r90-vhf
14505;Caltta PM790;14505
14507;Caltta PM790L;14507
14718;Комбат T-440 Милитари/Патруль;kombat-t-440-militari-patrul
14824;Racio R2000 UHF;racio-r2000-uhf
14826;Racio R2000 VHF;racio-r2000-vhf
15159;Гранит 2Р-23;granit-2r-23
15160;Гранит 3Р-21АЦ;granit-3r-21ac
15271;Бизон KM9000S VHF;bizon-km9000s-vhf
15272;Бизон KM9000 UHF 25 В;bizon-km9000-uhf-25-v
15415;Аргут А-550;argut-a-550
15418;Аргут А-703 VHF;argut-a-703-vhf
15423;Аргут А-703 VHF без антенны;argut-a-703-vhf-bez-antenny
15424;Аргут А-703 UHF;argut-a-703-uhf
15426;Аргут А-703 UHF без антенны;argut-a-703-uhf-bez-antenny
15428;Аргут А-701 VHF;argut-a-701-vhf
15430;Аргут А-701 UHF;argut-a-701-uhf
15579;Racio R1100;racio-r1100
15580;Racio R1200;racio-r1200
3997;Yaesu FT-950;3997
3998;Yaesu FT-817;3998
4000;Yaesu FT-897D;4000
4001;Yaesu FT-2000;4001
4002;Yaesu FT-450D;4002
4003;Yaesu FT DX 9000;4003
4207;Yaesu FTDX 3000D;4207
4211;Yaesu FTDX 1200;4211
7826;Icom IC-7100;7826
7827;Icom IC-718;7827
7831;Icom IC-7600;7831
7834;Icom IC-9100;7834
8030;Icom IC-7200;8030
8031;Icom IC-7410;8031
8032;Icom IC-7700;8032
8033;Icom IC-7800;8033
8376;Icom IC-F7000;8376
8377;Icom IC-F8101 #01;8377
8682;Icom IC-F8101 #11;8682
8683;Icom IC-F8101 #21;8683
8713;Alinco DX-SR-08;alinco-dx-sr-08
8714;Alinco DX-SR-09;alinco-dx-sr-09
8827;Yaesu FT-991;8827
9574;Yaesu FTDX 5000MP Limited EXP;9574
10156;Icom IC-7300;10156
11723;Icom IC-R8600 ;11723
13131;Yaesu FT-891;13131
13133;Yaesu FT-991A;13133
13134;Yaesu FT-857D B3;13134
13136;Yaesu FTM-400DR B3 EXP;13136
13138;Yaesu FT-2980R;13138
13458;Icom IC-7610;13458
13479;Yaesu FTM-400XDR/DE B3 EXP;13479
13872;Icom IC-7851;13872
4012;Радиал A0 UHF;4012
4013;Радиал A6 UHF;radial-a6-uhf
4014;Радиал A10 UHF;4014
4015;Радиал D1 UHF;radial-d1-uhf
4016;Радиал D2 UHF;radial-d2-uhf
4017;Радиал D4 UHF;radial-d4-uhf
4018;Радиал DP1 UHF;4018
4019;Радиал DP2 UHF;radial-dp2-uhf
4020;Радиал DP4 UHF;radial-dp4-uhf
4021;Радиал DM4 UHF;4021
4022;Радиал D8 UHF;radial-d8-uhf
4023;Радиал А0 VHF;4023
4024;Радиал A5-UHF;4024
4025;Радиал A7 VHF;radial-a7-vhf
4026;Радиал D1 VHF;radial-d1-vhf
4027;Радиал D2 VHF;radial-d2-vhf
4028;Радиал D4 VHF;radial-d4-vhf
4029;Радиал D8 VHF;radial-d8-vhf
4030;Радиал F1 VHF;radial-f1-vhf
4031;Радиал F2 VHF;radial-f2-vhf
4228;Yaesu MTU-80/40;4228
4229;Yaesu MTU 30/20;4229
4803;Hytera AN0460M03;4803
4804;Hytera AN0144M05;4804
4817;Hytera DT20;4817
4818;Hytera DT18;4818
4828;Радиал DPR5-4V;radial-dpr5-4v
4829;Радиал DPR5-6V;radial-dpr5-6v
4839;Радиал DPR4-4V;radial-dpr4-4v
4840;Радиал DPR4-6V;radial-dpr4-6v
4841;Радиал DPRE4-4V;radial-dpre4-4v
4842;Радиал DPRE4-6V;radial-dpre4-6v
4843;Радиал DPRE4-6-2m;radial-dpre4-6-2m
4844;Радиал DPR8-4V;radial-dpr8-4v
4845;Радиал DPR8-6V;radial-dpr8-6v
4846;Радиал DPR4-4U;radial-dpr4-4u
4847;Радиал DPR8-4U;radial-dpr8-4u
4848;Радиал DPRE5-4VL;radial-dpre5-4vl
4849;Радиал DPRE5-4VH;radial-dpre5-4vh
4850;Радиал DPRE5-6VL;radial-dpre5-6vl
4851;Радиал DPRE5-6VH;radial-dpre5-6vh
4852;Радиал DPRE4-4UL;radial-dpre4-4ul
4853;Радиал DPRE4-4UM;radial-dpre4-4um
4854;Радиал DPRE4-4UH;radial-dpre4-4uh
4855;Радиал DPRE4-6UL;radial-dpre4-6ul
4856;Радиал DPRE4-6UM;radial-dpre4-6um
4857;Радиал DPRE4-6UH;radial-dpre4-6uh
4858;Радиал DPF5-3V;radial-dpf5-3v
4859;Радиал DPF5-4V;radial-dpf5-4v
4860;Радиал DPF5-6V;radial-dpf5-6v
4861;Радиал DPF8-4V;radial-dpf8-4v
4862;Радиал DPF8-6V;radial-dpf8-6v
4863;Радиал DPF4-4U;radial-dpf4-4u
4864;Радиал DPF4-6U;radial-dpf4-6u
4882;Радиал DPS5-4V;radial-dps5-4v
4883;Радиал DPS5-6V;radial-dps5-6v
4884;Радиал DPS8-4V;radial-dps8-4v
4885;Радиал DPS8-6V;radial-dps8-6v
4886;Радиал DPS4-6U;radial-dps4-6u
4887;Радиал DPS2-12U;radial-dps2-12u
4888;Радиал DPS2-12V;radial-dps2-12v
4890;Радиал MDF2-6V2/4,5;radial-mdf2-6v2-4-5
4891;Радиал MDF2-6V1/2;radial-mdf2-6v1-2
4892;Радиал MDF2-6V(M)2/4,5;radial-mdf2-6v-m-2-4-5
4893;Радиал DPS2-6VM;radial-dps2-6vm
4894;Радиал MDF1-6VM;radial-mdf1-6vm
4895;Радиал MDF1-6VL4.5/6;radial-mdf1-6vl4-5-6
4896;Радиал MDF1-6VL6/8;radial-mdf1-6vl6-8
4897;Радиал MDF1-6VL8/10;radial-mdf1-6vl8-10
4898;Радиал MDF1-6VH4.5/6;radial-mdf1-6vh4-5-6
4899;Радиал MDF1-6VH6/8;radial-mdf1-6vh6-8
4900;Радиал MDF1-6VH8/10;radial-mdf1-6vh8-10
4901;Радиал MDF1-6VH-15;radial-mdf1-6vh-15
4902;Радиал MDF1-12VH-4;4902
4903;Радиал MDF2-8V;4903
4904;Радиал MDF2-6V3-4.5UK;4904
4905;Радиал MDF2-6VL-4.5/6HP;radial-mdf2-6vl-4-5-6hp
4906;Радиал MDF2-6VH-4.5/6HP;radial-mdf2-6vh-4-5-6hp
4907;Радиал MDF-6UL8/13;4907
4908;Радиал MDF-6UM8/13;4908
4909;Радиал MDF1-6UH5/8;radial-mdf1-6uh5-8
4910;Радиал MDF1-6UL5/8;radial-mdf1-6ul5-8
4911;Радиал MDF1-6UL-40;radial-mdf1-6ul-40
4912;Радиал MDF1-6U-10;radial-mdf1-6u-10
4913;Радиал MDF2-6U10-HP;radial-mdf2-6u10-hp
5161;Hytera AN0140H01;5161
5162;Hytera AN0148H03;5162
5163;Hytera AN0158H02;5163
5164;Hytera AN0168H01;5164
5165;Hytera AN0435H06;5165
5166;Hytera AN0435W07;5166
5198;Hytera AN0462M03;5198
5199;Hytera AN0438M03;5199
5200;Hytera AN0408M02;5200
5201;Hytera AN0462M02;5201
5202;Hytera AN0438M02;5202
5203;Hytera AN0408M01;5203
5204;Hytera AN0171M12;5204
5205;Hytera AN0165M03;5205
5206;Hytera AN0155M05;5206
5207;Hytera AN0139M02;5207
5208;Hytera AN0171M11;5208
5209;Hytera AN0165M04;5209
5210;Hytera AN0155M06;5210
5211;Hytera AN0139M01;5211
7754;Diamond CP-6;7754
7767;Diamond KV5;7767
7768;Diamond BB7V;7768
7778;Diamond X7000;7778
7890;Diamond X510N;7890
7892;Diamond X510MH;7892
7893;Diamond X30N;7893
7894;Diamond F23;diamond-f23
7899;Diamond HC100SJ;7899
7900;Diamond MC-201 на магните;7900
7901;Diamond MR77;7901
7955;Diamond M-285H;7955
7957;Diamond BC200;diamond-bc200
7958;Diamond BC100S;diamond-bc100s
9031;MegaJet CB-50 MAG 125;9031
9032;MegaJet ML145 MAG 125;9032
9033;MegaJet ML145 MAG 160;9033
9034;MegaJet ML145-N MAG 125;9034
9036;MegaJet T3-27 NE;9036
9037;MegaJet T3-27 M6;9037
9038;MegaJet T3-27 MAG 125;9038
9039;MegaJet T3-27 MAG 90;9039
9040;MegaJet T3-27 N MAG 90;9040
9041;MegaJet T3-27 N MAG 125;9041
9042;MegaJet T3-27 N NO SPRING;9042
9043;MegaJet ML145-N MAG 160;9043
9044;MegaJet OMEGA;9044
9045;MegaJet OMEGA MAG-90;9045
9046;MegaJet SUPER 9;9046
9047;MegaJet SUPER 9-L;9047
9378;Радиал D1 AVIA;radial-d1-avia
9379;Радиал AW0 VHF;9379
9387;Радиал D2 VHF I;radial-d2-vhf-i
9390;Радиал DS2 VHF;radial-ds2-vhf
9391;Optim mini CB ;optim-mini-cb
9392;Радиал A5 VHF;radial-a5-vhf
9393;Optim 1С-100;9393
9394;Optim CB EURO MAG;optim-cb-euro-mag
9395;Optim mini MAG;9395
9396;Optim CB-100 MAG;optim-cb-100-mag
9397;Optim SN MAG;9397
9398;Optim CB-27;optim-cb-27
9399;Optim ML-145;9399
9400;Optim ML-145 Strong;optim-ml-145-strong
9401;Optim BIG;9401
9402;Optim CB-50 DB MAG;optim-cb-50-db-mag
9403;Optim CB-51 DB MAG;9403
9404;Optim CB-82 MAG;optim-cb-82-mag
9405;Optim CB T3 MAG;optim-cb-t3-mag
9406;Optim CB T3-27 MAG;optim-cb-t3-27-mag
9407;Optim CB BIG MAG;optim-cb-big-mag
9409;Optim CB-1000;optim-cb-1000
9410;Optim CB-1100;optim-cb-1100
9411;Optim CB-1200;optim-cb-1200
9412;Радиал D2 UHF I;radial-d2-uhf-i
9413;Optim CB Super-9;optim-cb-super-9
9414;Optim CB-73;optim-cb-73
9415;Optim CB-2001;optim-cb-2001
9416;Optim UNION CB STAR;optim-union-cb-star
9417;Optim CB-50 DB;9417
9418;Optim CB-52 DB;9418
9419;Optim CB-92;optim-cb-92
9420;Optim CB-95;optim-cb-95
9421;Optim CB T3-27;9421
9422;Радиал DP1 VHF;9422
9423;Optim CB T3;9423
9424;Optim CB-9 Plus;optim-cb-9-plus
9425;Optim SN SMALL;9425
9426;Optim SN LONG;9426
9427;Радиал A4-165;9427
9428;Optim FM-1;9428
9429;Optim FM-2;9429
9430;Optim CB-FM;9430
9431;Optim CB-70 DB;9431
9432;Optim Base ONE;9432
9433;Optim Base TWO;9433
9434;Optim 1C-100, 1/4 VHF;9434
9435;Optim 1C-100, 5/8 VHF;9435
9437;Optim VHF-1;9437
9438;Optim VHF-1 (PL);9438
9439;Optim UHF-1;9439
9441;Optim MG-150;9441
9442;Optim VHF/UHF-1;9442
9466;Радиал DH2 VHF;radial-dh2-vhf
9469;Радиал A5-433;9469
9470;Радиал A7-433;9470
9843;Радиал A10-70cm UHF;radial-a10-70cm-uhf
9844;Радиал A3-70cm UHF;9844
9845;Радиал A3-CDMA UHF;9845
9846;Радиал A23-70cm UHF;9846
9847;Радиал SS-1CDMA;9847
9848;Радиал D4 UHF I;radial-d4-uhf-i
9849;Радиал D4 UHF (H) I;9849
9850;Радиал LA-UHF;9850
9851;Радиал PA-420;9851
9852;Радиал PA-450;9852
9853;Радиал A0 VHF;9853
9854;Радиал AW0 VHF MAR;9854
9855;Радиал F2 VM;radial-f2-vm
9856;Радиал D1-2m, D2-2m, D4-2m;9856
9857;Радиал D4 VHF I;radial-d4-vhf-i
9858;Радиал DS4 VHF;radial-ds4-vhf
9859;Радиал DS8 VHF;radial-ds8-vhf
9860;Радиал DP2 VHF;radial-dp2-vhf
9861;Радиал DP4 VHF;radial-dp4-vhf
9862;Радиал DR1 VHF;radial-dr1-vhf
9863;Радиал DH1 VHF;9863
9864;Радиал DH4 VHF;radial-dh4-vhf
9865;Радиал PA-153;9865
9866;Радиал PA-156;9866
9869;Радиал LA-156;9869
9870;Радиал DG4-2m;radial-dg4-2m
9871;Радиал MW-HF;radial-mw-hf
9872;Радиал RH4010;radial-rh4010
9873;Радиал Y3-FU;radial-y3-fu
11367;ПАРУС АСД-VHF-5PL;11367
11368;ПАРУС АСД-UHF-5PL;11368
12795;ANLI MSA-1;12795
12796;ANLI FM-3Y;12796
12797;ANLI AF-11C;12797
12798;ANLI MSA-2;12798
12800;ANLI MA-21 ;12800
12801;ANLI MSA-3 ;12801
12802;ANLI A-100 DB;anli-a-100-db
12805;ANLI A-1000 DB;anli-a-1000-db
12806;ANLI YG-3V;12806
12807;ANLI YG-5V;12807
12809;ANLI YG-8V;12809
12815;ANLI UF-30W/B;12815
12816;ANLI YG-5U;12816
12818;ANLI YG-8U;12818
12820;ANLI YG-8U;12820
12821;ANLI AW-6 VHF;anli-aw-6-vhf
12822;ANLI SQ-7;12822
12823;ANLI AT-3/3C;12823
12830;ANLI X-60CM;12830
12831;ANLI X-27CB;12831
12832;ANLI X-270H/C;12832
12833;ANLI AT-5R;anli-at-5r
12834;ANLI WH-14M;anli-wh-14m
12835;ANLI EX-2HV;12835
12838;ANLI EX-270HD;12838
12841;ANLI EX-6H LB3;anli-ex-6h-lb3
12842;ANLI EX-2V;anli-ex-2v
12843;ANLI WH-711C;anli-wh-711c
12844;ANLI WH-713;12844
12855;ANLI WH-714;12855
12856;ANLI WH-716/WH-717;anli-wh-716-wh-717
12920;ANLI WH-718;12920
12921;ANLI YG-24;12921
12923;ANLI YG-58;12923
12924;ANLI DS-24;12924
12925;ANLI DS-58;12925
13513;Комбат АА-27;13513
13703;ANLI A-100MU-N;anli-a-100mu-n
13705;ANLI A-100MV;anli-a-100mv
13707;ANLI A-1000MV;anli-a-1000mv
13801;Vector AM-T3 MAG;vector-am-t3-mag
13803;Vector AM-27 MAX;vector-am-27-max
13961;Alinco EDX-3;alinco-edx-3
14013;Alinco EA-145;alinco-ea-145
14014;Alinco EA-163;alinco-ea-163
14015;Alinco EA-150L;14015
14016;Alinco EA-446L;14016
14017;Alinco EA-500UV;14017
14018;Alinco EA-228;14018
14910;ANLI A-300 MV ДУБЛЕТ;14910
15302;ANLI A-200 DB;anli-a-200-db
15310;ANLI A-200 MU-N;anli-a-200-mu-n
15311;ANLI A-300 MU-N;anli-a-300-mu-n
15312;ANLI A-300 MV;anli-a-300-mv
15313;ANLI AF-1UW;anli-af-1uw
15314;ANLI AF-1VW;anli-af-1vw
15315;ANLI AF-2UW;anli-af-2uw
15316;ANLI AT-3C;anli-at-3c
15318;ANLI AW-6 DBV;anli-aw-6-dbv
15319;ANLI AW-6 UHF;anli-aw-6-uhf
15322;ANLI EX-6H LB2;anli-ex-6h-lb2
15323;ANLI MG-270;anli-mg-270
15324;ANLI QW-70U;anli-qw-70u
15325;ANLI WH-21D;anli-wh-21d
15458;Diamond SD330;15458
15349;Тестовый товар;15349
4084;Fanvil D100;4084
9218;Grandstream GVC3200;9218
9287;Yealink VC110-VCM60;9287
9288;Yealink VC110-VCP40;9288
10217;Yealink VC400-VCP40;10217
10218;Yealink VC120-VCP40;10218
10220;Yealink VC120-VCM60;10220
10830;Grandstream GVC3202;10830
11154;Panasonic KX-VC1300;11154
11208;Panasonic KX-VC1600;11208
11210;Panasonic KX-VC300CX;11210
11422;Yealink VC110-VCP41;11422
11423;Yealink VC120-12X-VCM30;11423
11424;Yealink VC120-12X-VCM30-8way;11424
11425;Yealink VC120-12X-VCP41;11425
11426;Yealink VC120-12X-VCP41-8way;11426
11857;Yealink VC800 ;11857
12702;Panasonic KX-VC1000;12702
12705;Panasonic KX-VC2000;12705
12864;Yealink CAM50;12864
13178;Grandstream GVC3210;13178
13376;Yealink VDK110;13376
13391;Yealink VDK120;13391
13393;Yealink VDK400;13393
13771;Yealink VC800-Phone-Wireless;13771
13772;Yealink VC800-Phone-WP;13772
13773;Yealink VC800-Exclude Mic;13773
13775;Yealink VC500-Phone-Wired;13775
13777;Yealink VC500-Phone-Wired-WP;13777
13779;Yealink VC500-Wireless Micpod;13779
13782;Yealink VC500-Wireless Micpod-WP;13782
13783;Yealink VC500 Pro-Exclude Mic;13783
13785;Yealink VC500-Exclude Mic;13785
13786;Yealink VC200;13786
13787;Yealink VC200-WP;13787
13788;Yealink VC880;13788
13789;Yealink VC Desktop;13789
14403;Yealink CTP20;14403
14848;Grandstream GVC3200 с аудио модулем;14848
3840;Yealink SIP-T18P;3840
3842;Yealink SIP-T19;3842
3843;Yealink SIP-T19P;3843
3844;Yealink SIP-T20;3844
3845;Yealink SIP-T20P;3845
3846;Yealink SIP-T21;3846
3847;Yealink SIP-T21P;3847
3848;Yealink SIP-T22P;3848
3849;Yealink SIP-T26P;3849
3850;Yealink SIP-T28P;3850
3851;Yealink SIP-T32G;3851
3852;Yealink SIP-T38G;3852
3853;Yealink SIP-T41P;3853
3854;Yealink SIP-T42G;3854
3855;Yealink SIP-T46G;3855
4033;Fanvil F52;4033
4035;Fanvil C01;4035
4036;Fanvil C66;4036
4039;Grandstream GXP2160;grandstream-gxp2160
4040;Grandstream GXP2140;grandstream-gxp2140
4041;Grandstream GXP1160;4041
4042;Grandstream GXP1165;4042
4043;Grandstream GXP2200;4043
4055;Fanvil C56;4055
4056;Fanvil C58;4056
4082;Fanvil C62;4082
4087;Fanvil F52P;4087
4088;Fanvil C56P;4088
4089;Fanvil C58P;4089
4101;Grandstream GXP-2124 v2;4101
4126;Escene ES620-PE;4126
4127;Escene ES410-PE;4127
4128;Escene ES330-PEN;escene-es330-pen
4129;Escene ES320-N;4129
4130;Escene ES320-PN;4130
4131;Escene ES292-N;4131
4132;Escene ES292-PN;4132
4133;Escene ES290-N;4133
