IE_XML_ID;IE_NAME;IP_PROP28
3749;Motorola DP2600;9928
3749;Motorola DP2600;12672
3749;Motorola DP2600;12697
3749;Motorola DP2600;14604
3749;Motorola DP2600;14606
3749;Motorola DP2600;14607
3749;Motorola DP2600;14608
3749;Motorola DP2600;14609
3749;Motorola DP2600;14610
3749;Motorola DP2600;14611
3749;Motorola DP2600;14612
3749;Motorola DP2600;14616
3749;Motorola DP2600;14617
3749;Motorola DP2600;14618
3749;Motorola DP2600;14619
3749;Motorola DP2600;14620
3749;Motorola DP2600;14680
3749;Motorola DP2600;14681
3750;Motorola DP1400 (цифровая) ;9912
3750;Motorola DP1400 (цифровая) ;9905
3750;Motorola DP1400 (цифровая) ;9906
3750;Motorola DP1400 (цифровая) ;9907
3750;Motorola DP1400 (цифровая) ;9910
3750;Motorola DP1400 (цифровая) ;9911
3750;Motorola DP1400 (цифровая) ;9918
3750;Motorola DP1400 (цифровая) ;9916
3750;Motorola DP1400 (цифровая) ;9917
3750;Motorola DP1400 (цифровая) ;9915
3750;Motorola DP1400 (цифровая) ;9914
3750;Motorola DP1400 (цифровая) ;9913
3750;Motorola DP1400 (цифровая) ;12634
3750;Motorola DP1400 (цифровая) ;12635
3750;Motorola DP1400 (цифровая) ;3923
3750;Motorola DP1400 (цифровая) ;12665
3750;Motorola DP1400 (цифровая) ;15543
3751;Motorola DP3400 / 3401;12725
3751;Motorola DP3400 / 3401;12724
3751;Motorola DP3400 / 3401;12604
3751;Motorola DP3400 / 3401;12727
3751;Motorola DP3400 / 3401;12704
3751;Motorola DP3400 / 3401;12706
3751;Motorola DP3400 / 3401;12707
3751;Motorola DP3400 / 3401;12710
3751;Motorola DP3400 / 3401;12711
3751;Motorola DP3400 / 3401;12712
3751;Motorola DP3400 / 3401;12714
3751;Motorola DP3400 / 3401;12715
3751;Motorola DP3400 / 3401;12731
3751;Motorola DP3400 / 3401;12720
3751;Motorola DP3400 / 3401;12722
3751;Motorola DP3400 / 3401;14456
3751;Motorola DP3400 / 3401;12738
3751;Motorola DP3400 / 3401;12737
3751;Motorola DP3400 / 3401;12734
3751;Motorola DP3400 / 3401;14616
3751;Motorola DP3400 / 3401;14617
3751;Motorola DP3400 / 3401;14618
3751;Motorola DP3400 / 3401;14619
3751;Motorola DP3400 / 3401;14620
3751;Motorola DP3400 / 3401;14622
3751;Motorola DP3400 / 3401;14623
3751;Motorola DP3400 / 3401;14624
3751;Motorola DP3400 / 3401;14626
3751;Motorola DP3400 / 3401;14627
3751;Motorola DP3400 / 3401;14628
3751;Motorola DP3400 / 3401;14632
3751;Motorola DP3400 / 3401;14633
3751;Motorola DP3400 / 3401;14634
3751;Motorola DP3400 / 3401;14635
3751;Motorola DP3400 / 3401;14636
3751;Motorola DP3400 / 3401;14637
3751;Motorola DP3400 / 3401;14638
3751;Motorola DP3400 / 3401;14639
3751;Motorola DP3400 / 3401;14640
3751;Motorola DP3400 / 3401;14641
3752;Motorola DP3600 / 3601;12725
3752;Motorola DP3600 / 3601;12724
3752;Motorola DP3600 / 3601;12727
3752;Motorola DP3600 / 3601;12604
3752;Motorola DP3600 / 3601;12707
3752;Motorola DP3600 / 3601;12706
3752;Motorola DP3600 / 3601;12710
3752;Motorola DP3600 / 3601;12704
3752;Motorola DP3600 / 3601;12712
3752;Motorola DP3600 / 3601;12711
3752;Motorola DP3600 / 3601;12715
3752;Motorola DP3600 / 3601;12714
3752;Motorola DP3600 / 3601;12731
3752;Motorola DP3600 / 3601;12720
3752;Motorola DP3600 / 3601;12722
3752;Motorola DP3600 / 3601;14456
3752;Motorola DP3600 / 3601;12738
3752;Motorola DP3600 / 3601;12737
3752;Motorola DP3600 / 3601;12734
3752;Motorola DP3600 / 3601;14616
3752;Motorola DP3600 / 3601;14617
3752;Motorola DP3600 / 3601;14618
3752;Motorola DP3600 / 3601;14619
